Date,Open,High,Low,Close,Adj Close,Volume
2015-04-15,null,null,null,null,null,null
2015-04-16,null,null,null,null,null,null
2015-04-17,null,null,null,null,null,null
2015-04-20,null,null,null,null,null,null
2015-04-21,null,null,null,null,null,null
2015-04-22,null,null,null,null,null,null
2015-04-23,null,null,null,null,null,null
2015-04-24,null,null,null,null,null,null
2015-04-27,null,null,null,null,null,null
2015-04-28,null,null,null,null,null,null
2015-04-29,null,null,null,null,null,null
2015-04-30,null,null,null,null,null,null
2015-05-04,null,null,null,null,null,null
2015-05-05,null,null,null,null,null,null
2015-05-06,null,null,null,null,null,null
2015-05-07,null,null,null,null,null,null
2015-05-08,null,null,null,null,null,null
2015-05-11,null,null,null,null,null,null
2015-05-12,null,null,null,null,null,null
2015-05-13,null,null,null,null,null,null
2015-05-14,null,null,null,null,null,null
2015-05-15,null,null,null,null,null,null
2015-05-18,null,null,null,null,null,null
2015-05-19,null,null,null,null,null,null
2015-05-20,null,null,null,null,null,null
2015-05-21,null,null,null,null,null,null
2015-05-22,null,null,null,null,null,null
2015-05-26,null,null,null,null,null,null
2015-05-27,null,null,null,null,null,null
2015-05-28,null,null,null,null,null,null
2015-05-29,null,null,null,null,null,null
2015-06-01,null,null,null,null,null,null
2015-06-02,null,null,null,null,null,null
2015-06-03,null,null,null,null,null,null
2015-06-04,null,null,null,null,null,null
2015-06-05,null,null,null,null,null,null
2015-06-08,null,null,null,null,null,null
2015-06-09,null,null,null,null,null,null
2015-06-10,null,null,null,null,null,null
2015-06-11,null,null,null,null,null,null
2015-06-12,null,null,null,null,null,null
2015-06-15,null,null,null,null,null,null
2015-06-16,null,null,null,null,null,null
2015-06-17,null,null,null,null,null,null
2015-06-18,null,null,null,null,null,null
2015-06-19,null,null,null,null,null,null
2015-06-22,null,null,null,null,null,null
2015-06-23,null,null,null,null,null,null
2015-06-24,null,null,null,null,null,null
2015-06-25,null,null,null,null,null,null
2015-06-26,null,null,null,null,null,null
2015-06-29,null,null,null,null,null,null
2015-06-30,null,null,null,null,null,null
2015-07-01,null,null,null,null,null,null
2015-07-02,null,null,null,null,null,null
2015-07-03,null,null,null,null,null,null
2015-07-06,null,null,null,null,null,null
2015-07-07,null,null,null,null,null,null
2015-07-08,null,null,null,null,null,null
2015-07-09,null,null,null,null,null,null
2015-07-10,null,null,null,null,null,null
2015-07-13,null,null,null,null,null,null
2015-07-14,null,null,null,null,null,null
2015-07-15,null,null,null,null,null,null
2015-07-16,null,null,null,null,null,null
2015-07-17,null,null,null,null,null,null
2015-07-20,null,null,null,null,null,null
2015-07-21,null,null,null,null,null,null
2015-07-22,null,null,null,null,null,null
2015-07-23,null,null,null,null,null,null
2015-07-24,null,null,null,null,null,null
2015-07-27,null,null,null,null,null,null
2015-07-28,null,null,null,null,null,null
2015-07-29,null,null,null,null,null,null
2015-07-30,null,null,null,null,null,null
2015-07-31,null,null,null,null,null,null
2015-08-03,null,null,null,null,null,null
2015-08-04,null,null,null,null,null,null
2015-08-05,null,null,null,null,null,null
2015-08-06,null,null,null,null,null,null
2015-08-07,null,null,null,null,null,null
2015-08-10,null,null,null,null,null,null
2015-08-11,null,null,null,null,null,null
2015-08-12,null,null,null,null,null,null
2015-08-13,null,null,null,null,null,null
2015-08-14,null,null,null,null,null,null
2015-08-17,null,null,null,null,null,null
2015-08-18,null,null,null,null,null,null
2015-08-19,null,null,null,null,null,null
2015-08-20,null,null,null,null,null,null
2015-08-21,null,null,null,null,null,null
2015-08-24,null,null,null,null,null,null
2015-08-25,null,null,null,null,null,null
2015-08-26,null,null,null,null,null,null
2015-08-27,null,null,null,null,null,null
2015-08-28,null,null,null,null,null,null
2015-08-31,null,null,null,null,null,null
2015-09-01,null,null,null,null,null,null
2015-09-02,null,null,null,null,null,null
2015-09-03,null,null,null,null,null,null
2015-09-04,null,null,null,null,null,null
2015-09-07,null,null,null,null,null,null
2015-09-08,null,null,null,null,null,null
2015-09-09,null,null,null,null,null,null
2015-09-10,null,null,null,null,null,null
2015-09-11,null,null,null,null,null,null
2015-09-14,null,null,null,null,null,null
2015-09-15,null,null,null,null,null,null
2015-09-16,null,null,null,null,null,null
2015-09-17,null,null,null,null,null,null
2015-09-18,null,null,null,null,null,null
2015-09-21,null,null,null,null,null,null
2015-09-22,null,null,null,null,null,null
2015-09-23,null,null,null,null,null,null
2015-09-24,null,null,null,null,null,null
2015-09-25,null,null,null,null,null,null
2015-09-28,null,null,null,null,null,null
2015-09-29,null,null,null,null,null,null
2015-09-30,null,null,null,null,null,null
2015-10-01,null,null,null,null,null,null
2015-10-02,null,null,null,null,null,null
2015-10-05,null,null,null,null,null,null
2015-10-06,null,null,null,null,null,null
2015-10-07,null,null,null,null,null,null
2015-10-08,null,null,null,null,null,null
2015-10-09,null,null,null,null,null,null
2015-10-12,null,null,null,null,null,null
2015-10-13,null,null,null,null,null,null
2015-10-14,null,null,null,null,null,null
2015-10-15,null,null,null,null,null,null
2015-10-16,null,null,null,null,null,null
2015-10-19,null,null,null,null,null,null
2015-10-20,null,null,null,null,null,null
2015-10-21,null,null,null,null,null,null
2015-10-22,null,null,null,null,null,null
2015-10-23,null,null,null,null,null,null
2015-10-26,null,null,null,null,null,null
2015-10-27,null,null,null,null,null,null
2015-10-28,null,null,null,null,null,null
2015-10-29,null,null,null,null,null,null
2015-10-30,null,null,null,null,null,null
2015-11-02,null,null,null,null,null,null
2015-11-03,null,null,null,null,null,null
2015-11-04,null,null,null,null,null,null
2015-11-05,null,null,null,null,null,null
2015-11-06,null,null,null,null,null,null
2015-11-09,null,null,null,null,null,null
2015-11-10,null,null,null,null,null,null
2015-11-11,null,null,null,null,null,null
2015-11-12,null,null,null,null,null,null
2015-11-13,null,null,null,null,null,null
2015-11-16,null,null,null,null,null,null
2015-11-17,null,null,null,null,null,null
2015-11-18,null,null,null,null,null,null
2015-11-19,null,null,null,null,null,null
2015-11-20,null,null,null,null,null,null
2015-11-23,null,null,null,null,null,null
2015-11-24,null,null,null,null,null,null
2015-11-25,null,null,null,null,null,null
2015-11-26,null,null,null,null,null,null
2015-11-27,null,null,null,null,null,null
2015-11-30,null,null,null,null,null,null
2015-12-01,null,null,null,null,null,null
2015-12-02,null,null,null,null,null,null
2015-12-03,null,null,null,null,null,null
2015-12-04,null,null,null,null,null,null
2015-12-07,null,null,null,null,null,null
2015-12-08,null,null,null,null,null,null
2015-12-09,null,null,null,null,null,null
2015-12-10,null,null,null,null,null,null
2015-12-11,null,null,null,null,null,null
2015-12-14,null,null,null,null,null,null
2015-12-15,null,null,null,null,null,null
2015-12-16,null,null,null,null,null,null
2015-12-17,null,null,null,null,null,null
2015-12-18,null,null,null,null,null,null
2015-12-21,null,null,null,null,null,null
2015-12-22,null,null,null,null,null,null
2015-12-23,null,null,null,null,null,null
2015-12-25,null,null,null,null,null,null
2015-12-28,null,null,null,null,null,null
2015-12-29,null,null,null,null,null,null
2015-12-30,null,null,null,null,null,null
2016-01-04,null,null,null,null,null,null
2016-01-05,null,null,null,null,null,null
2016-01-06,null,null,null,null,null,null
2016-01-07,null,null,null,null,null,null
2016-01-08,null,null,null,null,null,null
2016-01-11,null,null,null,null,null,null
2016-01-12,null,null,null,null,null,null
2016-01-13,null,null,null,null,null,null
2016-01-14,null,null,null,null,null,null
2016-01-15,null,null,null,null,null,null
2016-01-18,null,null,null,null,null,null
2016-01-19,null,null,null,null,null,null
2016-01-20,null,null,null,null,null,null
2016-01-21,null,null,null,null,null,null
2016-01-22,null,null,null,null,null,null
2016-01-25,null,null,null,null,null,null
2016-01-26,null,null,null,null,null,null
2016-01-27,null,null,null,null,null,null
2016-01-28,null,null,null,null,null,null
2016-01-29,null,null,null,null,null,null
2016-02-01,null,null,null,null,null,null
2016-02-02,null,null,null,null,null,null
2016-02-03,null,null,null,null,null,null
2016-02-04,null,null,null,null,null,null
2016-02-05,null,null,null,null,null,null
2016-02-08,null,null,null,null,null,null
2016-02-09,null,null,null,null,null,null
2016-02-10,null,null,null,null,null,null
2016-02-11,null,null,null,null,null,null
2016-02-12,null,null,null,null,null,null
2016-02-15,null,null,null,null,null,null
2016-02-16,null,null,null,null,null,null
2016-02-17,null,null,null,null,null,null
2016-02-18,null,null,null,null,null,null
2016-02-19,null,null,null,null,null,null
2016-02-22,null,null,null,null,null,null
2016-02-23,null,null,null,null,null,null
2016-02-24,null,null,null,null,null,null
2016-02-25,null,null,null,null,null,null
2016-02-26,null,null,null,null,null,null
2016-02-29,null,null,null,null,null,null
2016-03-01,null,null,null,null,null,null
2016-03-02,null,null,null,null,null,null
2016-03-03,null,null,null,null,null,null
2016-03-04,null,null,null,null,null,null
2016-03-07,null,null,null,null,null,null
2016-03-08,null,null,null,null,null,null
2016-03-09,null,null,null,null,null,null
2016-03-10,null,null,null,null,null,null
2016-03-11,null,null,null,null,null,null
2016-03-14,null,null,null,null,null,null
2016-03-15,null,null,null,null,null,null
2016-03-16,null,null,null,null,null,null
2016-03-17,null,null,null,null,null,null
2016-03-18,null,null,null,null,null,null
2016-03-21,null,null,null,null,null,null
2016-03-22,null,null,null,null,null,null
2016-03-23,null,null,null,null,null,null
2016-03-24,null,null,null,null,null,null
2016-03-29,null,null,null,null,null,null
2016-03-30,null,null,null,null,null,null
2016-03-31,null,null,null,null,null,null
2016-04-01,null,null,null,null,null,null
2016-04-04,null,null,null,null,null,null
2016-04-05,null,null,null,null,null,null
2016-04-06,null,null,null,null,null,null
2016-04-07,null,null,null,null,null,null
2016-04-08,null,null,null,null,null,null
2016-04-11,null,null,null,null,null,null
2016-04-12,null,null,null,null,null,null
2016-04-13,null,null,null,null,null,null
2016-04-14,null,null,null,null,null,null
2016-04-15,null,null,null,null,null,null
2016-04-18,null,null,null,null,null,null
2016-04-19,null,null,null,null,null,null
2016-04-20,8.990000,9.005000,8.945000,9.005000,9.005000,180
2016-04-21,8.975000,8.975000,8.950000,8.950000,8.950000,100
2016-04-22,8.995000,8.995000,8.895000,8.935000,8.935000,152
2016-04-25,8.920000,8.930000,8.890000,8.915000,8.915000,10688
2016-04-26,8.970000,8.970000,8.970000,8.970000,8.970000,526
2016-04-27,9.015000,9.045000,8.950000,9.020000,9.020000,440403
2016-04-28,9.045000,9.045000,9.045000,9.045000,9.045000,0
2016-04-29,8.845000,8.845000,8.845000,8.845000,8.845000,0
2016-05-02,8.850000,8.850000,8.845000,8.848000,8.848000,1332
2016-05-03,8.880000,8.880000,8.670000,8.670000,8.670000,4184
2016-05-04,8.600000,8.600000,8.543000,8.543000,8.543000,299917
2016-05-05,8.640000,8.645000,8.600000,8.630000,8.630000,4224
2016-05-06,8.515000,8.588000,8.515000,8.588000,8.588000,20708
2016-05-09,8.670000,8.670000,8.575000,8.575000,8.575000,198
2016-05-10,8.605000,8.665000,8.605000,8.665000,8.665000,2
2016-05-11,8.580000,8.650000,8.580000,8.650000,8.650000,176
2016-05-12,8.580000,8.715000,8.580000,8.610000,8.610000,157
2016-05-13,8.660000,8.660000,8.660000,8.660000,8.660000,0
2016-05-17,8.790000,8.795000,8.700000,8.745000,8.745000,2023
2016-05-18,8.775000,8.865000,8.775000,8.865000,8.865000,760
2016-05-19,8.890000,8.890000,8.785000,8.785000,8.785000,10149
2016-05-20,8.910000,8.910000,8.875000,8.893000,8.893000,76
2016-05-23,8.910000,8.910000,8.830000,8.830000,8.830000,70
2016-05-24,8.945000,9.085000,8.945000,9.085000,9.085000,59
2016-05-25,9.090000,9.198000,9.090000,9.198000,9.198000,8256
2016-05-26,9.190000,9.190000,9.135000,9.175000,9.175000,2214
2016-05-27,9.140000,9.180000,9.140000,9.180000,9.180000,2348
2016-05-30,9.193000,9.193000,9.193000,9.193000,9.193000,1
2016-05-31,9.180000,9.180000,9.075000,9.075000,9.075000,1
2016-06-01,9.015000,9.015000,8.885000,8.885000,8.885000,932
2016-06-02,8.900000,8.940000,8.900000,8.925000,8.925000,1510
2016-06-03,null,null,null,null,null,null
2016-06-06,8.870000,8.900000,8.860000,8.900000,8.900000,98
2016-06-07,8.995000,9.045000,8.990000,8.990000,8.990000,10194
2016-06-08,8.950000,8.975000,8.950000,8.970000,8.970000,225
2016-06-09,8.950000,8.950000,8.875000,8.875000,8.875000,134643
2016-06-10,8.775000,8.775000,8.680000,8.680000,8.680000,191
2016-06-13,8.540000,8.540000,8.520000,8.520000,8.520000,66
2016-06-14,null,null,null,null,null,null
2016-06-15,8.325000,8.440000,8.325000,8.395000,8.395000,1517
2016-06-16,8.325000,8.390000,8.325000,8.390000,8.390000,321
2016-06-17,8.510000,8.535000,8.500000,8.520000,8.520000,8455
2016-06-20,8.870000,8.990000,8.855000,8.990000,8.990000,4753
2016-06-21,9.005000,9.058000,8.970000,9.058000,9.058000,8450
2016-06-22,9.065000,9.135000,9.040000,9.115000,9.115000,3466
2016-06-23,9.170000,9.280000,9.120000,9.220000,9.220000,38065
2016-06-24,8.255000,8.575000,7.985000,8.395000,8.395000,38676
2016-06-27,8.315000,8.315000,7.985000,7.998000,7.998000,7634
2016-06-28,8.235000,8.315000,8.200000,8.265000,8.265000,18630
2016-06-29,8.420000,8.665000,8.420000,8.665000,8.665000,120155
2016-06-30,8.590000,8.710000,8.590000,8.710000,8.710000,4972
2016-07-01,8.785000,8.785000,8.730000,8.755000,8.755000,5344
2016-07-04,8.790000,8.790000,8.720000,8.720000,8.720000,2727
2016-07-05,8.720000,8.720000,8.575000,8.610000,8.610000,4264
2016-07-06,8.560000,8.560000,8.435000,8.435000,8.435000,118311
2016-07-07,8.630000,8.630000,8.555000,8.555000,8.555000,130
2016-07-08,8.500000,8.660000,8.500000,8.660000,8.660000,808
2016-07-11,8.705000,8.800000,8.660000,8.800000,8.800000,1537
2016-07-12,8.870000,8.935000,8.870000,8.935000,8.935000,300
2016-07-13,8.935000,8.935000,8.865000,8.865000,8.865000,5791
2016-07-14,8.950000,8.960000,8.945000,8.945000,8.945000,4296
2016-07-15,8.950000,8.950000,8.895000,8.935000,8.935000,2382
2016-07-18,8.935000,9.000000,8.935000,8.975000,8.975000,99813
2016-07-19,8.925000,8.925000,8.925000,8.925000,8.925000,0
2016-07-20,8.980000,9.090000,8.965000,9.025000,9.025000,453232
2016-07-21,9.025000,9.025000,9.000000,9.000000,9.000000,115
2016-07-22,8.980000,8.985000,8.910000,8.975000,8.975000,18324
2016-07-25,9.020000,9.045000,8.950000,8.970000,8.970000,5093
2016-07-26,8.970000,8.995000,8.970000,8.995000,8.995000,143
2016-07-27,8.970000,9.030000,8.970000,9.023000,9.023000,334299
2016-07-28,8.945000,8.950000,8.905000,8.905000,8.905000,5131
2016-07-29,8.945000,8.965000,8.920000,8.965000,8.965000,3598
2016-08-01,8.895000,8.900000,8.870000,8.873000,8.873000,54340
2016-08-02,8.825000,8.860000,8.800000,8.840000,8.840000,3201
2016-08-03,8.840000,8.875000,8.840000,8.860000,8.860000,7113
2016-08-04,8.870000,8.920000,8.870000,8.920000,8.920000,3223
2016-08-05,8.980000,8.985000,8.930000,8.980000,8.980000,5219
2016-08-08,9.020000,9.020000,8.970000,9.020000,9.020000,40613
2016-08-09,9.005000,9.005000,8.975000,8.995000,8.995000,4599
2016-08-10,8.965000,8.975000,8.955000,8.960000,8.960000,5139
2016-08-11,8.995000,9.050000,8.960000,9.050000,9.050000,4400
2016-08-12,9.050000,9.050000,9.015000,9.020000,9.020000,4431
2016-08-15,9.030000,9.030000,8.990000,8.990000,8.990000,44146
2016-08-16,8.960000,8.975000,8.930000,8.940000,8.940000,3477
2016-08-17,9.030000,9.030000,8.895000,8.905000,8.905000,2674
2016-08-18,8.965000,9.015000,8.965000,8.995000,8.995000,3977
2016-08-19,8.955000,8.955000,8.910000,8.930000,8.930000,2600
2016-08-22,8.990000,8.990000,8.930000,8.940000,8.940000,2093
2016-08-23,9.020000,9.020000,9.020000,9.020000,9.020000,84
2016-08-24,9.075000,9.075000,9.075000,9.075000,9.075000,0
2016-08-25,8.950000,8.995000,8.950000,8.995000,8.995000,668
2016-08-26,8.980000,9.035000,8.980000,9.035000,9.035000,4001
2016-08-29,9.010000,9.010000,9.010000,9.010000,9.010000,0
2016-08-30,8.985000,9.045000,8.985000,9.030000,9.030000,2400
2016-08-31,9.030000,9.090000,9.018000,9.018000,9.018000,3535
2016-09-01,9.005000,9.100000,9.005000,9.028000,9.028000,7215
2016-09-02,9.055000,9.263000,9.055000,9.263000,9.263000,4182
2016-09-05,9.330000,9.330000,9.245000,9.265000,9.265000,7106
2016-09-06,9.265000,9.265000,9.210000,9.210000,9.210000,5
2016-09-07,9.178000,9.178000,9.178000,9.178000,9.178000,108
2016-09-08,9.155000,9.180000,9.125000,9.125000,9.125000,596
2016-09-09,9.060000,9.105000,9.028000,9.028000,9.028000,316
2016-09-12,8.855000,8.985000,8.855000,8.985000,8.985000,3584
2016-09-13,8.975000,8.975000,8.835000,8.835000,8.835000,2920
2016-09-14,8.860000,8.860000,8.845000,8.845000,8.845000,80
2016-09-15,8.900000,8.950000,8.900000,8.950000,8.950000,1537
2016-09-16,8.950000,8.980000,8.905000,8.905000,8.905000,22516
2016-09-19,9.000000,9.010000,9.000000,9.005000,9.005000,2605
2016-09-20,9.015000,9.015000,8.965000,8.965000,8.965000,74
2016-09-21,9.000000,9.000000,9.000000,9.000000,9.000000,0
2016-09-22,8.995000,9.145000,8.995000,9.115000,9.115000,20215
2016-09-23,9.110000,9.110000,9.015000,9.035000,9.035000,572
2016-09-26,8.910000,8.910000,8.895000,8.895000,8.895000,397
2016-09-27,8.920000,8.955000,8.865000,8.955000,8.955000,1619
2016-09-28,9.040000,9.040000,9.008000,9.008000,9.008000,2630
2016-09-29,9.055000,9.055000,9.055000,9.055000,9.055000,0
2016-09-30,9.015000,9.060000,9.015000,9.060000,9.060000,1124
2016-10-04,9.030000,9.205000,9.030000,9.160000,9.160000,4990
2016-10-05,9.045000,9.080000,9.045000,9.070000,9.070000,3954
2016-10-06,9.040000,9.040000,8.980000,8.980000,8.980000,1953
2016-10-07,8.910000,8.915000,8.845000,8.870000,8.870000,6145
2016-10-10,8.870000,8.925000,8.870000,8.925000,8.925000,104
2016-10-11,8.885000,8.905000,8.830000,8.830000,8.830000,44692
2016-10-12,8.875000,8.875000,8.800000,8.815000,8.815000,676
2016-10-13,8.660000,8.745000,8.660000,8.733000,8.733000,7127
2016-10-14,8.790000,8.805000,8.790000,8.805000,8.805000,630
2016-10-17,null,null,null,null,null,null
2016-10-18,null,null,null,null,null,null
2016-10-19,8.785000,8.875000,8.785000,8.875000,8.875000,2089
2016-10-20,8.925000,8.925000,8.865000,8.875000,8.875000,20060
2016-10-21,8.915000,8.915000,8.895000,8.895000,8.895000,24
2016-10-24,8.920000,8.950000,8.835000,8.835000,8.835000,2379
2016-10-25,8.930000,8.930000,8.845000,8.845000,8.845000,2195
2016-10-26,8.780000,8.805000,8.780000,8.805000,8.805000,1544
2016-10-27,8.755000,8.795000,8.755000,8.795000,8.795000,102
2016-10-28,8.745000,8.775000,8.745000,8.775000,8.775000,334
2016-10-31,8.740000,8.743000,8.740000,8.743000,8.743000,265
2016-11-01,8.715000,8.715000,8.633000,8.633000,8.633000,120
2016-11-02,8.625000,8.625000,8.550000,8.550000,8.550000,676
2016-11-03,8.550000,8.635000,8.550000,8.595000,8.595000,125
2016-11-04,8.505000,8.520000,8.500000,8.500000,8.500000,506
2016-11-07,8.585000,8.640000,8.585000,8.640000,8.640000,3000
2016-11-08,8.635000,8.665000,8.635000,8.665000,8.665000,550
2016-11-09,8.620000,8.895000,8.620000,8.895000,8.895000,6135
2016-11-10,8.940000,8.950000,8.905000,8.905000,8.905000,3020
2016-11-11,8.850000,8.850000,8.850000,8.850000,8.850000,0
2016-11-14,8.930000,8.930000,8.885000,8.885000,8.885000,41
2016-11-15,8.890000,8.890000,8.865000,8.885000,8.885000,1047
2016-11-16,8.920000,8.920000,8.885000,8.905000,8.905000,1773
2016-11-17,8.985000,8.985000,8.985000,8.985000,8.985000,0
2016-11-18,8.925000,8.925000,8.925000,8.925000,8.925000,0
2016-11-21,8.955000,9.020000,8.955000,9.020000,9.020000,148
2016-11-22,9.065000,9.070000,9.035000,9.035000,9.035000,74
2016-11-23,9.085000,9.090000,9.010000,9.090000,9.090000,3218
2016-11-24,null,null,null,null,null,null
2016-11-25,9.095000,9.110000,9.080000,9.110000,9.110000,1870
2016-11-28,9.060000,9.060000,8.995000,9.040000,9.040000,2310
2016-11-29,9.020000,9.050000,9.005000,9.050000,9.050000,1570
2016-11-30,9.045000,9.120000,9.030000,9.080000,9.080000,492
2016-12-01,9.045000,9.070000,9.035000,9.070000,9.070000,2997
2016-12-02,9.000000,9.080000,8.980000,9.073000,9.073000,4257
2016-12-05,9.155000,9.195000,9.068000,9.068000,9.068000,5927
2016-12-06,9.030000,9.100000,9.030000,9.100000,9.100000,2875
2016-12-07,9.155000,9.170000,9.155000,9.170000,9.170000,521
2016-12-08,9.310000,9.310000,9.290000,9.298000,9.298000,574
2016-12-09,9.330000,9.405000,9.325000,9.405000,9.405000,5472
2016-12-12,9.405000,9.405000,9.335000,9.335000,9.335000,300
2016-12-13,9.395000,9.435000,9.385000,9.410000,9.410000,2603
2016-12-14,9.360000,9.390000,9.360000,9.390000,9.390000,126
2016-12-15,9.390000,9.498000,9.390000,9.498000,9.498000,1804
2016-12-16,9.425000,9.510000,9.425000,9.510000,9.510000,4607
2016-12-19,9.520000,9.525000,9.485000,9.495000,9.495000,191746
2016-12-20,9.480000,9.530000,9.480000,9.515000,9.515000,727322
2016-12-21,9.515000,9.515000,9.475000,9.495000,9.495000,4053
2016-12-22,9.460000,9.460000,9.460000,9.460000,9.460000,0
2016-12-23,9.460000,9.460000,9.435000,9.448000,9.448000,686
2016-12-27,9.445000,9.460000,9.430000,9.460000,9.460000,1575
2016-12-28,9.460000,9.535000,9.460000,9.523000,9.523000,41844
2016-12-29,9.480000,9.480000,9.470000,9.470000,9.470000,541
2016-12-30,9.425000,9.515000,9.425000,9.515000,9.515000,1168
2017-01-02,9.555000,9.600000,9.555000,9.565000,9.565000,33237
2017-01-03,9.600000,9.650000,9.600000,9.613000,9.613000,3462
2017-01-04,9.625000,9.625000,9.590000,9.598000,9.598000,21613
2017-01-05,9.560000,9.600000,9.560000,9.600000,9.600000,3927
2017-01-06,9.590000,9.590000,9.570000,9.570000,9.570000,346
2017-01-09,9.550000,9.550000,9.475000,9.478000,9.478000,22522
2017-01-10,9.420000,9.520000,9.420000,9.520000,9.520000,11
2017-01-11,9.540000,9.570000,9.540000,9.570000,9.570000,1650
2017-01-12,9.555000,9.570000,9.505000,9.505000,9.505000,22367
2017-01-13,9.505000,9.583000,9.505000,9.583000,9.583000,4591
2017-01-16,9.490000,9.510000,9.480000,9.480000,9.480000,247
2017-01-17,9.480000,9.545000,9.445000,9.510000,9.510000,3095
2017-01-18,9.510000,9.510000,9.510000,9.510000,9.510000,1080
2017-01-19,9.465000,9.495000,9.465000,9.495000,9.495000,1682
2017-01-20,9.480000,9.480000,9.450000,9.450000,9.450000,301
2017-01-23,9.450000,9.465000,9.440000,9.460000,9.460000,9370
2017-01-24,9.420000,9.480000,9.420000,9.455000,9.455000,35777
2017-01-25,9.495000,9.553000,9.495000,9.553000,9.553000,385
2017-01-26,9.565000,9.600000,9.560000,9.600000,9.600000,10507
2017-01-27,9.575000,9.575000,9.575000,9.575000,9.575000,0
2017-01-30,9.570000,9.570000,9.500000,9.500000,9.500000,2574
2017-01-31,9.475000,9.475000,9.435000,9.435000,9.435000,9916
2017-02-01,9.440000,9.580000,9.440000,9.530000,9.530000,782
2017-02-02,9.530000,9.530000,9.460000,9.460000,9.460000,35039
2017-02-03,9.520000,9.525000,9.520000,9.525000,9.525000,10487
2017-02-06,9.550000,9.550000,9.490000,9.490000,9.490000,6999
2017-02-07,9.550000,9.565000,9.550000,9.560000,9.560000,1091
2017-02-08,9.605000,9.605000,9.580000,9.600000,9.600000,1016
2017-02-09,9.615000,9.705000,9.615000,9.700000,9.700000,35544
2017-02-10,9.700000,9.755000,9.700000,9.730000,9.730000,8017
2017-02-13,9.740000,9.815000,9.740000,9.788000,9.788000,10576
2017-02-14,9.755000,9.770000,9.740000,9.770000,9.770000,3306
2017-02-15,9.815000,9.815000,9.800000,9.800000,9.800000,83
2017-02-16,9.785000,9.795000,9.755000,9.755000,9.755000,3704
2017-02-17,9.745000,9.770000,9.745000,9.770000,9.770000,250
2017-02-20,9.855000,9.855000,9.790000,9.803000,9.803000,965
2017-02-21,9.820000,9.848000,9.820000,9.848000,9.848000,630
2017-02-22,9.890000,9.950000,9.870000,9.880000,9.880000,8705
2017-02-23,9.890000,9.905000,9.890000,9.905000,9.905000,1108
2017-02-24,9.905000,9.905000,9.830000,9.830000,9.830000,650
2017-02-27,9.795000,9.810000,9.790000,9.810000,9.810000,1200
2017-02-28,9.790000,9.790000,9.768000,9.768000,9.768000,2
2017-03-01,9.895000,9.898000,9.860000,9.898000,9.898000,10965
2017-03-02,9.880000,9.900000,9.880000,9.900000,9.900000,434
2017-03-03,9.875000,9.875000,9.815000,9.838000,9.838000,1071
2017-03-06,9.825000,9.825000,9.770000,9.778000,9.778000,7169
2017-03-07,9.765000,9.765000,9.735000,9.735000,9.735000,1575
2017-03-08,9.725000,9.750000,9.705000,9.708000,9.708000,8798
2017-03-09,9.665000,9.680000,9.665000,9.675000,9.675000,1650
2017-03-10,9.690000,9.705000,9.620000,9.620000,9.620000,870
2017-03-13,9.630000,9.720000,9.630000,9.713000,9.713000,3624
2017-03-14,9.670000,9.675000,9.670000,9.675000,9.675000,82
2017-03-15,9.730000,9.745000,9.720000,9.745000,9.745000,152
2017-03-16,9.825000,9.833000,9.805000,9.833000,9.833000,2853
2017-03-17,9.850000,9.855000,9.835000,9.855000,9.855000,2346
2017-03-20,9.910000,9.910000,9.835000,9.835000,9.835000,1241
2017-03-21,9.790000,9.845000,9.780000,9.798000,9.798000,1372
2017-03-22,9.715000,9.738000,9.715000,9.738000,9.738000,1259
2017-03-23,9.795000,9.810000,9.795000,9.810000,9.810000,1613
2017-03-24,null,null,null,null,null,null
2017-03-27,9.640000,9.710000,9.640000,9.710000,9.710000,3335
2017-03-28,9.710000,9.740000,9.700000,9.740000,9.740000,225
2017-03-29,9.730000,9.803000,9.730000,9.803000,9.803000,393
2017-03-30,9.810000,9.875000,9.810000,9.875000,9.875000,200
2017-03-31,9.840000,9.900000,9.840000,9.883000,9.883000,2781
2017-04-03,9.890000,9.895000,9.825000,9.825000,9.825000,3083
2017-04-04,9.825000,9.830000,9.795000,9.795000,9.795000,52136
2017-04-05,9.860000,9.865000,9.820000,9.850000,9.850000,5852
2017-04-06,9.835000,9.835000,9.835000,9.835000,9.835000,0
2017-04-07,9.815000,9.873000,9.810000,9.873000,9.873000,1245
2017-04-10,9.893000,9.893000,9.893000,9.893000,9.893000,0
2017-04-11,9.935000,9.953000,9.895000,9.953000,9.953000,3842
2017-04-12,9.985000,9.985000,9.940000,9.940000,9.940000,802
2017-04-13,9.900000,9.920000,9.900000,9.920000,9.920000,2011
2017-04-18,9.980000,9.980000,9.790000,9.800000,9.800000,35292
2017-04-19,9.800000,9.840000,9.775000,9.778000,9.778000,7669
2017-04-20,9.770000,9.770000,9.730000,9.750000,9.750000,8876
2017-04-21,9.775000,9.775000,9.765000,9.775000,9.775000,2065
2017-04-24,9.810000,9.835000,9.805000,9.835000,9.835000,7466
2017-04-25,9.815000,9.850000,9.815000,9.815000,9.815000,87642
2017-04-26,9.825000,9.903000,9.825000,9.903000,9.903000,193
2017-04-27,9.850000,9.880000,9.850000,9.880000,9.880000,5350
2017-04-28,9.820000,9.840000,9.820000,9.840000,9.840000,2337
2017-05-02,9.875000,9.880000,9.840000,9.878000,9.878000,2333
